,file,type,cbo,wmc,RM_WMC,dit,rfc,lcom,RM_LCOM5,tcc,lcc,totalMethodsQty,RM_NMD,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,RM_NAD,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,RM_LOC,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,sample_id_x,RM_NADC,RM_ATFD,[NOM] > 15|[NOF] > 15,[NOM] + [NOF] > 20,[CLOC] > 750|[NOM] + [NOF] > 20,([ATFD] > 2) & ([WMC] ≥ 47) & ([TCC] < 0.33),([WMC] ≥ 47) & ([TCC] < 0.3) & ([ATFD] > 5),"[LCOM] ≥ 0,725 & [WMC] ≥ 34 & [NOF] ≥ 8 & [NOM] ≥ 14",[CLOC] > 100|[VG] > 20,([NOM] > 20)|([NOF] > 9)|([CLOC] > 750),ALL,ANY,MAJOR VOTES,parts,label
1828,7455167,class,3,3,3,1,1,1,0.6667,0.33333334,0.33333334,3,1,0,2,0,1,0,3,0,0,0,3,3,0,0,3,0,0,0,0,1,14,9,1,0,0,0,0,1,0,2,0,3,0,0,0,0,8,1,0,7455167,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1829,8271551,class,1,4,4,1,5,6,0.0,0.0,0.0,4,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,19,10,0,8271551,1,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1830,7391521,class,7,11,11,1,18,0,1.1,0.5555556,0.7777778,11,10,4,8,2,0,1,9,0,0,0,3,3,1,1,0,0,2,0,0,7,61,36,10,0,0,0,0,9,0,2,0,6,0,0,1,2,42,9,0,7391521,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1831,7268617,class,8,18,18,1,0,135,0.9412,0.05882353,0.05882353,18,0,0,18,0,0,0,18,0,0,0,9,9,0,0,9,0,0,0,0,0,65,54,9,0,0,0,0,20,10,9,0,9,0,0,0,0,36,1,0,7268617,0,0,1,1,1,0,0,1,0,0,0,1,0,train,0
1832,5793029,class,6,9,8,1,9,0,1.5,1.0,1.0,3,3,0,2,1,0,0,2,0,0,0,3,3,0,0,3,0,0,0,0,0,77,38,3,2,2,0,3,0,11,15,8,8,2,1,1,0,28,2,0,5793029,0,7,0,0,0,0,0,0,0,0,0,0,0,train,0
1833,5447313,class,1,14,14,1,0,69,0.8974,0.12087912,0.12087912,14,0,0,14,0,0,0,14,0,0,0,6,6,0,0,6,0,0,0,0,0,50,42,7,0,0,0,0,0,2,8,1,6,0,0,0,0,54,1,0,5447313,0,0,0,0,0,0,0,1,0,0,0,1,0,train,0
1834,4857404,class,3,8,8,1,1,20,1.1429,0.1904762,0.47619048,8,7,0,7,1,0,0,7,0,0,0,6,6,0,0,6,0,0,0,0,0,41,33,7,0,0,0,0,0,0,6,0,6,0,0,0,0,106,9,0,4857404,0,6,0,0,0,0,0,0,0,0,0,0,0,train,0
1835,3789205,class,10,48,49,1,22,122,1.0625,0.033333335,0.05,17,16,0,2,1,14,0,16,1,9,0,4,4,0,0,4,0,0,4,0,5,180,174,18,2,9,4,0,0,6,20,0,17,5,0,0,0,118,1034,0,3789205,0,7,1,1,1,1,1,1,1,0,0,1,1,train,0
1836,7513555,class,14,17,14,2,22,36,1.125,0.0,0.0,9,8,5,9,0,0,0,9,0,0,0,1,1,1,1,0,0,0,1,0,7,53,31,7,0,7,0,1,0,6,12,0,10,2,0,0,0,68,17,0,7513555,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1837,8978233,class,5,3,3,2,0,3,0.0,0.0,0.0,3,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,9,0,8978233,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1838,4750918,class,14,6,4,2,16,1,1.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,2,2,1,0,2,0,0,1,0,1,36,32,3,2,1,1,0,8,0,8,0,9,2,0,0,0,36,1,1,4750918,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1839,7236147,class,5,11,11,1,14,0,0.4286,0.6666667,0.6666667,8,6,2,6,2,0,0,6,0,0,0,1,1,0,0,1,0,0,0,0,2,53,50,7,0,2,1,0,1,2,11,2,8,1,0,0,0,35,1,0,7236147,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1840,5722403,class,15,11,11,2,21,0,0.725,0.9,1.0,6,3,1,5,1,0,0,5,0,0,0,8,8,4,2,6,0,0,8,0,3,143,43,3,1,0,1,0,4,6,16,1,12,1,0,1,0,51,1,1,5722403,0,0,0,0,0,0,0,1,0,0,0,1,0,train,1
1841,4486761,class,4,8,8,1,4,0,0.4,0.8666667,1.0,6,3,0,6,0,0,0,6,0,0,0,2,2,0,0,2,0,0,2,0,0,27,23,5,0,1,0,0,3,0,3,0,3,1,0,0,0,22,1,0,4486761,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1842,5580284,class,10,31,31,1,35,6,0.7031,0.41666666,0.875,17,16,0,16,1,0,0,16,0,0,0,4,4,1,0,4,0,0,1,0,1,106,100,11,1,12,0,0,2,20,22,4,19,2,0,0,0,62,1,0,5580284,0,0,1,1,1,0,0,1,1,0,0,1,1,train,1
1843,4087381,class,7,17,14,1,13,4,0.75,0.33333334,0.33333334,5,3,0,2,2,1,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,55,52,5,3,3,0,0,0,0,7,0,6,3,0,0,0,40,1025,0,4087381,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1844,8299961,class,5,16,16,2,14,22,0.75,0.19444445,0.2777778,9,7,0,7,0,2,0,9,0,0,0,2,2,1,0,0,2,0,1,0,0,56,52,10,0,2,0,0,1,0,5,0,4,1,0,0,0,49,1,0,8299961,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1845,4239788,interface,5,6,6,1,0,15,1.2,0.0,0.0,6,6,0,0,0,0,6,6,0,0,0,2,2,0,0,0,0,2,0,0,0,10,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,61,1,0,4239788,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1846,5519299,class,7,24,24,1,30,0,0.4286,0.16666667,0.16666667,8,5,0,4,4,0,0,4,0,0,0,3,3,1,0,3,0,0,2,0,0,92,87,1,0,5,5,0,9,0,14,0,13,4,0,0,0,41,1,9,5519299,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
1847,8271042,class,2,2,2,2,0,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,1,0,0,0,0,1,1,9,0,0,0,0,0,0,25,0,0,8271042,0,7,0,0,0,0,0,0,0,0,0,0,0,train,0
1848,9476422,class,11,7,7,1,14,0,0.8,0.8333333,1.0,4,3,0,4,0,0,0,4,0,0,0,5,5,1,0,5,0,0,5,0,1,57,25,1,0,0,1,0,1,3,5,0,5,2,0,1,0,63,1,0,9476422,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1849,3763847,class,7,10,10,1,0,29,0.8889,0.17777778,0.8,10,1,0,10,0,0,0,10,0,0,0,8,8,0,0,0,8,0,0,0,0,40,30,9,0,0,0,0,27,0,0,2,8,0,0,0,0,36,1,0,3763847,0,0,0,0,0,0,0,1,0,0,0,1,0,train,0
1850,4068444,class,95,179,191,12,178,759,0.9724,0.23044097,0.5376956,55,49,3,19,17,2,17,38,0,0,0,56,57,5,0,43,0,13,51,0,4,1519,865,53,5,46,3,5,57,13,176,5,143,4,6,15,9,441,1,24,4068444,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1851,6259739,class,2,7,7,2,1,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,35,33,1,0,4,0,4,0,17,14,23,2,2,0,0,0,14,9,0,6259739,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1852,9439755,class,0,2,2,5,0,1,2.0,0.0,0.0,2,0,0,2,0,0,0,2,0,0,0,1,1,1,0,1,0,0,1,0,0,9,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,22,1,0,9439755,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1853,7968650,class,4,3,3,2,3,1,0.0,0.0,0.0,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,0,1,0,0,0,0,1,0,1,0,0,0,0,15,1,0,7968650,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1854,4487855,interface,3,4,4,1,0,6,0.0,0.0,0.0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,8,0,4487855,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1855,7976979,class,12,27,27,2,7,43,0.8889,0.022222223,0.022222223,10,9,0,8,0,2,0,10,0,0,0,1,1,1,0,0,1,0,0,0,0,83,80,15,0,11,0,0,0,0,22,0,13,2,0,0,0,70,1,0,7976979,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
1856,7799218,class,8,18,18,1,0,120,1.0625,0.05882353,0.05882353,17,1,0,17,0,0,0,17,0,0,0,9,9,0,0,0,9,0,0,0,0,218,54,9,0,1,0,0,12,0,9,0,9,1,0,1,0,92,9,0,7799218,1,9,1,1,1,0,0,1,0,0,0,1,0,train,0
1857,8187474,class,9,6,6,1,20,3,0.0,0.0,0.0,3,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,45,5,0,1,0,0,0,0,11,0,10,1,0,0,0,20,1,0,8187474,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1858,9394449,class,8,59,58,2,31,69,1.0769,0.0952381,0.0952381,14,13,0,13,0,1,0,15,6,0,0,17,17,1,1,13,1,2,8,0,13,206,179,1,2,17,0,1,11,28,61,5,23,4,0,0,0,129,1024,0,9394449,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1859,8564748,class,12,17,17,1,21,6,0.0,0.0,0.0,4,3,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,51,49,2,0,3,1,4,4,2,7,0,7,2,0,0,0,103,17,0,8564748,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1860,4572175,class,2,2,2,2,2,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,4572175,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1861,8912820,class,6,20,17,1,22,4,0.625,0.44444445,0.7777778,9,1,0,9,0,0,0,9,0,0,0,3,3,0,0,0,0,3,0,0,0,82,63,5,3,3,0,0,15,4,11,5,8,4,0,1,0,34,1,0,8912820,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1862,5421299,class,4,1,1,2,2,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,7,4,0,0,0,0,0,6,0,2,0,2,0,0,0,0,13,1,0,5421299,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1863,7722604,class,9,30,27,2,10,85,0.7143,0.0952381,0.0952381,15,14,0,15,0,0,0,15,0,0,0,1,1,0,0,1,0,0,0,0,0,104,101,20,2,4,0,0,0,17,13,3,2,2,0,0,0,55,1,0,7722604,0,0,0,0,0,0,0,1,1,0,0,1,1,test,1
1864,6569900,class,13,8,8,2,12,8,0.75,0.0,0.0,5,5,0,2,3,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,72,45,0,3,0,0,0,7,64,12,7,11,1,1,1,0,36,1,0,6569900,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1865,4302405,class,7,5,5,2,3,1,0.5,0.33333334,0.33333334,3,2,0,2,0,1,0,3,0,0,2,1,1,0,0,1,0,0,0,0,0,23,20,1,0,1,1,0,0,2,3,0,3,1,0,0,0,28,1,0,4302405,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1866,6483071,class,24,121,106,1,93,386,0.9348,0.086666666,0.36,41,24,3,25,16,0,0,25,0,0,0,23,23,0,0,23,0,0,3,0,5,509,484,21,16,18,9,2,68,32,110,16,74,6,0,0,0,240,1,0,6483071,0,0,1,1,1,0,0,1,1,1,0,1,1,test,1
1867,9171873,class,0,4,4,1,0,2,1.3333,0.33333334,0.5,4,1,0,4,0,0,0,4,1,0,0,2,2,0,0,0,2,0,0,0,0,15,11,2,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1025,0,9171873,0,2,0,0,0,0,0,0,0,0,0,0,0,test,0
1868,5558410,class,16,21,21,2,16,190,0.0,0.0,0.0,20,20,4,15,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,147,145,3,1,0,0,7,37,71,52,6,49,1,1,0,0,68,17,0,5558410,0,0,1,0,0,0,0,1,1,0,0,1,1,train,0
1869,9203767,class,3,4,4,2,12,1,2.0,0.0,0.0,2,1,0,0,0,1,1,2,0,0,0,1,1,1,0,1,0,0,1,0,1,26,23,2,0,0,0,3,0,10,7,5,4,1,0,0,0,42,10,0,9203767,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1870,5192134,interface,4,2,2,1,1,1,0.0,0.0,0.0,2,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,1,0,0,0,4,0,0,0,1,79,1,0,5192134,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1871,4109372,class,5,9,9,2,1,16,1.0,0.21428572,0.21428572,8,1,0,8,0,0,0,8,0,0,0,2,2,1,0,2,0,0,2,0,0,29,25,1,0,1,0,1,1,1,2,0,2,0,0,0,0,20,1,0,4109372,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1872,7406616,class,4,41,26,2,8,91,0.0,0.0,0.0,14,14,8,7,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,16,135,127,11,17,10,0,2,6,35,19,13,15,6,0,1,0,37,1,0,7406616,0,0,0,0,0,0,0,1,1,0,0,1,1,train,0
1873,7336602,class,6,12,11,2,11,0,0.5714,0.60714287,0.75,8,2,0,8,0,0,0,8,0,0,0,2,2,0,0,0,2,0,0,0,0,50,46,2,1,2,0,0,8,0,6,0,4,3,0,0,0,31,1,0,7336602,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1874,6147463,class,6,3,3,2,4,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,1,1,0,0,0,0,2,4,0,3,1,0,0,0,23,10,0,6147463,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1875,7348825,class,3,7,7,1,4,0,0.5,0.6,0.6,5,1,0,5,0,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0,26,23,1,1,1,0,0,2,1,2,0,2,2,0,0,0,30,1,0,7348825,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1876,4050604,class,4,1,1,2,4,0,0.0,-1.0,-1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,4050604,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1877,9141639,class,3,5,5,2,4,0,0.0,1.0,1.0,5,4,0,5,0,0,0,5,0,0,0,1,1,0,0,1,0,0,0,0,0,19,16,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13,0,0,9141639,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1878,6807935,class,12,52,95,1,24,270,1.0196,0.29347825,0.38043478,28,47,2,23,4,1,0,24,0,2,0,3,8,0,0,3,0,0,0,0,1,212,423,33,0,10,1,16,4,21,46,0,16,2,0,0,0,66,25,0,6807935,0,18,1,1,1,1,1,1,1,1,1,1,1,test,0
1879,5773565,class,5,4,4,2,0,4,1.3333,0.16666667,0.16666667,4,2,0,4,0,0,0,4,0,0,0,2,2,1,0,2,0,0,1,0,0,17,13,3,0,0,0,0,1,0,2,0,2,0,0,0,0,26,9,0,5773565,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1880,7959083,class,9,65,63,1,36,420,0.7847,0.14789917,0.22857143,37,24,1,31,2,4,0,35,0,12,0,4,4,0,0,4,0,0,0,0,5,215,193,12,0,14,1,0,11,10,19,1,12,3,0,1,0,208,1,0,7959083,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
1881,7927591,class,3,2,2,1,1,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,10,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,7927591,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1882,5732513,class,7,5,5,2,4,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,0,0,0,0,7,7,3,1,3,1,0,0,0,34,1,0,5732513,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1883,5828122,class,7,7,7,1,4,8,0.75,0.0,0.0,5,5,0,4,1,0,0,4,0,0,0,3,3,0,0,3,0,0,0,0,0,35,30,3,0,1,1,0,6,1,4,2,4,2,0,0,0,34,1,0,5828122,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
1884,5699641,class,37,83,83,2,45,757,1.0244,0.010752688,0.021505376,42,41,0,31,11,0,0,31,0,0,0,6,6,0,0,6,0,0,0,0,0,315,307,4,8,13,0,10,81,17,54,4,41,3,0,0,0,77,8,0,5699641,0,9,1,1,1,1,1,1,1,1,1,1,1,train,0
1885,6032883,class,7,6,5,1,14,1,0.0,0.0,0.0,2,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,26,4,0,2,1,0,2,3,6,1,5,1,0,0,0,43,1,0,6032883,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1886,4515721,class,12,43,44,1,52,6,0.9375,0.33333334,0.5,5,5,5,4,1,0,0,4,0,0,0,8,8,8,7,1,0,0,7,0,18,215,205,8,6,14,10,5,29,10,62,10,44,4,1,0,0,314,1,0,4515721,0,0,0,0,0,0,0,1,1,0,0,1,1,train,0
1887,7301167,class,4,4,4,1,0,0,0.6667,0.5,1.0,4,0,0,4,0,0,0,4,0,0,0,3,3,0,0,3,0,0,3,0,0,19,14,3,0,0,0,0,3,0,3,0,3,0,0,0,0,14,1,0,7301167,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1888,4154409,class,12,9,6,2,16,6,1.0,0.0,0.0,4,3,3,2,2,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,3,51,31,0,3,1,0,0,1,0,4,0,4,4,0,2,0,39,17,0,4154409,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1889,8902780,interface,7,50,50,1,0,1225,0.0,0.0,0.0,50,50,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,8902780,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1890,4844449,class,4,2,2,1,1,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,2,2,1,0,2,0,0,2,0,0,10,6,1,0,0,0,0,0,1,2,0,2,0,0,0,0,18,10,0,4844449,0,1,0,0,0,0,0,0,0,0,0,0,0,test,0
1891,7357395,class,20,32,29,2,52,23,0.86,0.35555556,0.35555556,11,9,0,7,1,3,0,10,0,0,0,5,5,4,0,5,0,0,5,0,1,131,124,7,10,9,0,2,8,11,47,2,43,4,0,0,0,141,1,0,7357395,0,8,0,0,0,0,0,0,1,0,0,1,1,train,0
1892,7454098,class,5,3,3,2,10,1,1.0,0.33333334,0.33333334,3,1,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,20,8,2,0,0,0,0,5,2,3,3,3,0,0,0,0,19,1,0,7454098,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1893,7511055,class,10,12,12,1,15,10,0.0,0.0,0.0,5,5,1,3,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,37,35,5,1,0,1,0,6,1,5,2,5,2,0,0,0,77,1025,0,7511055,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1894,5682673,class,14,18,18,2,23,3,1.5,0.0,0.0,3,3,0,0,1,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,70,67,0,0,11,2,11,0,0,20,0,9,2,0,0,0,48,1,0,5682673,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1895,9453144,class,15,17,15,1,27,0,0.7969,0.5833333,0.5833333,9,7,0,9,0,0,0,9,0,0,2,8,8,3,2,5,0,1,8,0,0,85,75,9,2,1,2,0,9,0,15,3,15,4,0,0,0,74,1,3,9453144,0,0,0,0,0,0,0,1,0,0,0,1,0,test,0
1896,5464286,class,24,33,33,1,48,63,0.8578,0.28333333,0.7583333,18,15,0,8,2,4,4,16,0,0,0,12,12,2,0,12,0,0,12,0,0,260,183,8,0,2,8,1,7,2,18,1,16,3,2,2,1,120,1,3,5464286,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1897,4780738,class,7,174,150,1,21,113,0.9273,0.2857143,0.35714287,18,15,0,7,10,1,0,8,0,2,0,17,17,6,3,2,2,10,8,0,0,365,346,11,9,54,4,33,9,255,107,13,38,8,0,0,0,129,1,0,4780738,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1898,6341451,class,13,15,15,2,27,25,0.7778,0.2857143,0.2857143,10,8,0,3,3,4,0,7,0,0,0,2,2,0,0,2,0,0,2,0,0,74,70,5,0,3,0,0,4,7,16,0,16,1,0,0,1,66,1,0,6341451,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1899,7659113,class,5,3,3,1,5,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,1,0,0,3,0,1,0,1,1,0,0,0,16,2,0,7659113,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1900,4205773,class,6,7,7,1,4,0,1.2,0.7,1.0,6,3,0,5,1,0,0,5,0,0,0,3,3,0,0,3,0,0,3,0,0,26,19,4,0,1,0,1,0,0,3,0,3,0,0,0,0,21,9,0,4205773,0,3,0,0,0,0,0,0,0,0,0,0,0,train,0
1901,4169376,class,9,14,10,1,9,0,0.0,1.0,1.0,8,7,0,2,0,0,6,8,0,0,0,2,2,0,0,2,0,0,0,0,0,53,49,1,4,1,0,0,1,0,5,0,5,3,0,0,0,26,0,0,4169376,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1902,5837941,class,5,22,22,1,7,111,0.9495,0.07602339,0.099415205,19,3,0,19,0,0,0,19,0,0,0,11,11,2,0,11,0,0,3,0,0,82,69,11,0,1,0,0,6,1,20,0,12,1,0,0,0,74,1,0,5837941,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1903,5441269,class,3,8,8,1,6,0,0.5,0.6666667,1.0,3,2,0,3,0,0,0,3,0,0,0,4,4,0,0,4,0,0,0,0,0,34,28,2,1,2,0,0,0,0,7,0,6,4,0,0,0,17,1,0,5441269,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1904,5403342,class,14,10,9,2,32,21,0.0,0.0,0.0,7,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,235,233,0,1,0,8,0,89,2,80,50,62,2,0,0,0,121,1,0,5403342,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
1905,6982865,class,2,2,2,2,0,0,2.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,11,8,0,0,0,0,0,0,4,3,2,1,0,0,0,0,5,9,0,6982865,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1906,6643667,class,12,34,34,1,26,69,0.9231,0.06593407,0.10989011,14,11,2,11,0,3,0,14,0,0,0,4,4,0,0,1,3,0,0,0,3,124,118,13,1,4,3,1,4,2,18,2,16,3,0,0,0,70,1,0,6643667,0,0,0,0,0,0,0,1,1,0,0,1,1,test,0
1907,8290693,class,9,16,16,1,3,37,0.8929,0.32380953,1.0,15,4,0,15,0,0,0,15,0,0,0,10,10,0,0,10,0,0,10,0,0,70,58,13,0,0,0,0,0,6,12,1,11,1,0,0,0,41,1,0,8290693,0,0,0,1,1,0,0,1,0,1,0,1,0,train,0
1908,4479629,class,2,3,3,1,3,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,3,0,1,0,0,0,2,0,0,0,1,0,0,0,5,9,0,4479629,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
1909,8731323,class,6,5,5,2,8,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,0,0,4,5,0,4,1,0,0,0,18,10,0,8731323,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
1910,8974785,class,5,5,5,2,8,3,0.0,0.0,0.0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,3,0,1,0,0,0,0,4,0,3,2,0,0,0,22,1,0,8974785,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1911,4135708,class,7,3,3,1,6,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,1,0,0,0,0,2,0,2,1,0,0,0,17,10,0,4135708,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1912,5516476,class,59,53,45,1,109,172,0.9179,0.2,0.62857145,24,23,0,14,9,0,1,15,0,0,2,18,18,4,0,18,0,0,16,0,5,246,226,9,9,3,3,0,43,8,56,19,54,3,0,0,0,191,16,0,5516476,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
1913,6393486,class,4,4,4,1,2,0,0.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0,0,8,8,0,2,1,0,0,0,23,0,0,6393486,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1914,5190876,class,7,10,9,2,26,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0,1,1,2,1,8,7,12,3,8,3,0,0,0,63,1,1,5190876,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
1915,7324624,class,4,21,21,1,11,64,0.875,0.2647059,0.88235295,17,1,0,17,0,0,0,17,0,0,0,7,7,0,0,0,7,0,0,0,0,86,77,7,2,2,0,0,9,2,9,0,9,2,0,0,0,42,1,0,7324624,0,0,1,1,1,0,0,1,1,0,0,1,1,test,1
1916,7066831,class,0,3,3,3,0,3,1.5,0.0,0.0,3,0,0,3,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,0,0,12,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,24,1,0,7066831,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
